# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.43369,13.62169,-0.39796,0.79684,0.49685,0.11111,1.03952,0.37108,-0.96061
12.95901,13.27358,-0.78921,0.79778,0.08348,0.41781,0.84887,0.06093,-0.58266
12.90167,14.07626,-1.67620,0.99849,0.36474,0.40002,0.98148,0.05804,-0.10443
12.53609,13.43962,-0.32687,1.33955,1.46640,0.23676,1.00514,0.09764,-0.13254
13.18475,13.94291,-2.18328,0.85104,0.81878,0.45521,1.28302,-0.17287,0.58174
12.95617,14.04535,-0.34974,1.48184,1.48143,0.24524,0.79422,0.22304,-0.24808
12.44416,14.36166,-2.48845,1.10213,0.48200,0.41723,1.22750,0.00990,0.21476
12.58674,13.94542,-1.08754,1.07165,0.61606,0.22464,1.08782,-0.13643,0.46174
13.06453,13.71322,-2.38982,0.97394,0.96526,0.29898,0.77884,0.37954,-0.23433
12.87553,13.20150,-1.56941,1.38105,1.38111,0.43108,1.05825,-0.10704,0.14138
12.72092,13.42364,-0.69869,1.40900,0.20436,0.06574,1.00774,0.46646,0.12346
13.24998,13.49186,-0.94554,0.78751,0.07764,0.13960,0.86272,-0.01246,-0.22914
12.46198,13.46069,-1.12817,0.74101,1.31177,0.11458,1.13209,0.07077,0.25772
12.68326,13.71780,-0.84314,1.31975,1.28771,0.20056,0.70525,-0.23928,-0.99725
12.81604,14.09478,-0.17161,1.03170,1.18844,0.21115,0.82224,0.20331,0.79971
12.88650,14.01813,-1.17856,1.08592,0.86821,0.27138,0.80285,0.12303,-0.64718
12.76769,13.23571,-0.92758,1.21675,0.88839,0.44619,0.96819,-0.44713,0.90652
13.04801,13.84278,-2.01188,1.26826,1.33094,0.13009,1.20374,-0.11615,0.41865
12.56349,14.14381,-1.78566,0.70299,0.79629,0.02986,1.26803,-0.43367,-0.34615
12.50048,14.38769,-0.70472,1.11880,0.06597,0.22773,0.78673,0.06202,-0.93835
12.78512,14.03619,-0.89247,1.28784,0.63329,0.09026,1.29674,-0.09025,0.49266
12.46182,14.33780,-1.28758,0.75991,0.83619,0.38294,0.87356,-0.15519,0.55164
12.68672,14.30470,-2.79071,1.05115,0.19979,0.27655,1.20943,0.19632,-0.17895
12.57336,13.55800,-0.55194,1.19181,0.01059,0.20252,0.79288,0.11029,-0.97110
13.12893,14.33595,-0.93356,0.76509,1.06069,0.12203,0.95829,0.40816,0.00311
13.25854,13.43264,-2.96924,0.76459,0.50681,0.07749,1.29786,-0.24406,0.25073
12.81797,13.43051,-1.47877,1.47962,0.73108,0.08736,0.71704,0.01402,0.96655
13.20694,13.75978,-1.78384,1.02039,0.61975,0.05302,1.02491,-0.40668,0.03100
12.71025,13.94405,-2.93862,1.30366,0.50355,0.44783,0.74524,0.21455,0.30658
13.25821,13.75445,-1.66638,0.83249,0.59437,0.39014,1.21774,0.23619,-0.21241
12.69819,14.18502,-2.72851,0.81844,0.44122,0.08258,1.29934,-0.36281,-0.54218
12.98074,13.51548,-0.21477,1.17511,0.98465,0.29285,0.84885,-0.24151,-0.98889
13.11268,13.30158,-1.48294,0.81201,0.79145,0.10149,0.72585,-0.11319,-0.39088
12.80787,13.51349,-0.61043,1.22345,0.31759,0.31715,0.82049,-0.36392,-0.55346
12.53093,13.41041,-1.37313,1.36910,0.53059,0.06931,0.84353,0.17087,-0.70467
12.70778,13.32995,-2.87348,1.07572,1.24869,0.26226,1.21460,-0.09717,-0.66973
12.49383,13.78932,-0.71846,0.98477,0.77235,0.15649,0.95474,-0.22470,-0.81378
13.01842,13.91400,-0.10322,0.76344,1.31634,0.45469,0.71179,-0.30319,0.60656
12.65906,14.04213,-0.67947,0.94890,0.33291,0.40408,0.70329,-0.35588,-0.48546
12.88107,14.07153,-2.55099,0.82164,0.70198,0.32364,0.83901,0.37576,-0.32103
12.96358,14.15500,-1.96129,1.36206,0.69255,0.45294,0.72434,0.12122,-0.26420
13.00268,13.81100,-0.23613,1.00579,1.46499,0.18087,0.82649,-0.08311,0.57072
13.19098,14.30329,-2.55785,0.82102,1.47853,0.35493,0.86891,0.39092,-0.48589
12.59043,13.26939,-2.77231,1.27636,1.13132,0.07946,0.86664,0.24959,0.93556
13.05431,13.95073,-1.38668,1.47606,0.11466,0.32154,1.28207,-0.06757,-0.90457
13.19883,13.29657,-0.37589,0.77607,0.23943,0.33125,1.13661,-0.46055,-0.10264
12.86974,14.34843,-2.32415,0.90859,0.71823,0.20113,1.20178,-0.46683,0.49329
13.00546,13.28516,-2.19090,1.42951,0.75206,0.07986,1.29155,-0.32875,0.31803
13.22872,13.53895,-2.44044,0.86610,0.31653,0.00213,0.96782,0.37746,-0.73127
13.05219,13.92473,-2.18909,0.87582,0.25804,0.39113,1.13072,0.02700,0.58244
12.54154,14.01192,-0.50189,1.03835,0.01324,0.34108,1.00612,0.14066,-0.70837
13.07776,13.55224,-1.91240,1.17847,1.36633,0.13732,0.76185,0.10951,-0.38141
13.12749,14.34476,-1.31361,1.38865,0.95044,0.03718,1.00466,0.10107,0.91042
12.64889,14.13071,-1.86178,1.43582,1.46249,0.14109,1.10550,-0.06182,0.43796
12.59743,13.37465,-0.58685,1.08181,0.00888,0.19255,0.70718,0.21731,-0.89947
12.69198,13.72099,-0.48323,1.14200,1.46009,0.09367,0.72013,0.48898,0.63665
12.80388,14.33173,-0.96834,0.82439,0.09360,0.39192,0.99725,-0.09513,0.01468
12.87078,13.79690,-1.37920,1.36403,0.39387,0.17751,0.98187,-0.49617,-0.30968
13.29505,14.25557,-1.13235,1.25485,0.14098,0.19924,1.09783,0.31208,-0.31541
13.26812,13.89186,-1.87066,1.23087,0.46638,0.26611,0.92149,0.20509,-0.31978
13.21096,13.50855,-0.04249,0.85350,0.54661,0.47430,0.91477,-0.39586,0.44356
12.51164,13.86956,-1.86279,1.30704,1.27225,0.24795,0.95453,0.42377,0.12847
12.97671,14.09467,-1.86334,0.76806,0.71954,0.18151,1.20942,0.28842,0.73564
12.99751,13.49503,-2.38636,1.35487,0.24497,0.12841,1.01127,-0.46364,0.82129
13.21870,14.31557,-0.03126,0.82084,0.68601,0.47834,1.02490,-0.39804,-0.13269
12.74770,13.85286,-2.15410,1.43747,0.96701,0.08943,0.71601,0.06552,0.45268
12.70658,14.22893,-2.16956,0.82474,0.47782,0.45609,0.81395,-0.00614,0.98655
12.43722,14.05902,-2.65310,1.43758,0.12828,0.07939,0.87839,-0.24853,0.33101
12.64187,14.02687,-0.51295,1.10109,0.88775,0.38526,1.10027,-0.26640,-0.86043
12.63678,13.84615,-0.35521,1.11317,0.01829,0.01175,1.21653,0.11750,0.27141
13.23340,13.91397,-2.80282,1.05502,0.66479,0.37054,1.06152,0.23739,-0.54961
12.51260,13.83347,-0.47886,0.73492,0.27814,0.37816,0.78964,0.42828,-0.14545
12.87522,13.60947,-0.61782,1.35355,0.33912,0.24349,1.22123,-0.32407,0.06065
13.29162,13.83403,-2.86183,0.78082,0.07832,0.21166,0.91157,0.00438,0.87147
12.48809,13.36227,-0.36365,1.12706,0.51756,0.05407,1.12329,0.05620,0.83268
12.98409,13.94004,-2.74767,1.45756,1.29738,0.30555,1.03045,-0.05109,0.71364
13.14991,13.67270,-2.99096,1.27491,0.68788,0.04760,0.91583,0.48474,0.42059
13.05224,13.88959,-2.32035,0.91578,1.42472,0.33324,0.88104,-0.38721,-0.34182
13.03855,14.05366,-1.91332,1.08468,0.90049,0.23552,0.79175,-0.46703,-0.49018
12.83757,14.06333,-1.61874,1.14433,1.18652,0.27524,0.94104,0.11677,-0.01436
12.60682,14.03606,-0.87249,1.08106,0.95192,0.13364,0.85468,-0.21443,0.33388
12.84470,13.94309,-1.15703,1.03516,0.14287,0.23563,0.92328,0.09369,-0.54715
12.47196,13.25894,-1.80950,1.15816,1.46542,0.43116,0.77366,-0.40202,0.99491
12.60975,13.38186,-2.60887,0.95040,0.68823,0.19830,0.80837,0.35781,-0.60709
12.83529,13.30894,-2.83753,0.71368,0.50870,0.31674,0.99960,0.42147,-0.58817
12.83070,13.20899,-1.46841,1.43528,0.76833,0.42957,0.85956,0.23218,-0.09003
13.28698,14.11536,-0.79410,1.05132,0.94977,0.21742,0.84214,0.48511,-0.55353
12.76747,14.12368,-0.15932,1.48042,0.58122,0.42287,1.26045,-0.05510,0.40534
13.08140,14.30101,-0.10690,1.01254,0.63147,0.25395,1.15194,0.00222,0.03982
12.79620,14.35340,-1.65530,0.94180,0.23423,0.05693,1.02216,0.02329,0.00265
12.65585,13.52824,-0.56544,1.12594,1.39512,0.06265,0.94161,0.37939,-0.99744
12.47823,14.18939,-2.57692,1.17018,1.27087,0.38976,0.75379,-0.00730,0.04275
12.94739,13.68748,-0.01301,1.39882,0.26504,0.09400,0.85351,0.11822,0.26516
12.51361,13.37899,-0.44905,1.40999,0.11238,0.28878,0.85646,0.42858,0.16636
13.13046,14.31020,-0.89294,0.98774,0.95198,0.43890,0.95747,-0.42166,-0.46481
12.67157,13.55242,-0.80135,0.80622,0.89115,0.01347,0.78939,0.04569,-0.75660
13.06402,13.53916,-1.59115,1.29478,0.06854,0.12330,0.87587,0.33876,-0.63271
12.58266,13.37344,-0.36418,1.26482,0.97762,0.02351,0.86659,-0.05757,0.67482
12.62465,14.16816,-1.74692,1.16425,1.10182,0.12234,1.02643,0.14570,-0.98029
12.73156,13.50857,-1.67274,1.01126,0.26480,0.37917,1.06913,-0.20615,0.28239
13.15209,13.50423,-0.59830,1.06268,1.22995,0.41826,1.08377,-0.05285,0.72783
12.96196,13.33333,-2.42761,1.14398,0.89323,0.32434,0.93855,0.09587,0.79899
12.79789,13.74148,-0.55504,1.23952,0.77034,0.05561,1.00526,-0.20808,0.76251
12.95441,13.36050,-0.75892,1.23116,1.20272,0.06891,0.96311,0.35038,0.75990
12.73710,14.39870,-2.56753,1.03311,0.35883,0.25390,0.70026,-0.34808,-0.13485
12.72548,13.56554,-2.26197,0.71559,1.34344,0.47000,1.14615,-0.06684,0.10641
12.97214,13.51958,-2.64275,1.42892,0.90125,0.23790,1.23176,-0.09893,-0.67107
12.45499,13.40626,-2.08095,1.25729,0.73639,0.02464,0.90066,-0.33711,0.37087
12.86421,14.33463,-0.20633,1.06787,0.51117,0.32841,0.89221,-0.05796,0.24948
13.04573,14.11206,-0.33815,1.05097,0.98622,0.44191,0.78294,0.30151,-0.37072
12.56854,14.08078,-0.13120,1.46663,0.53010,0.23001,1.01146,0.08558,-0.34826
12.99749,13.29469,-1.10494,1.17170,0.08241,0.14738,1.24923,-0.18521,-0.24633
13.11485,14.08592,-2.99057,1.36935,0.79089,0.33461,0.93917,-0.29279,-0.20775
12.41282,13.85551,-1.54004,1.04488,0.65028,0.13916,0.78277,0.46022,0.14123
12.46583,14.14830,-0.53065,1.20611,0.16283,0.33969,0.81196,0.48312,-0.80653
12.87589,14.30459,-2.14282,1.05294,0.33629,0.15695,1.08910,0.00446,-0.10741
12.74839,13.91278,-1.56594,1.37042,0.73005,0.39906,0.93060,-0.22782,0.15496
12.49846,13.87608,-2.98685,0.75695,0.04522,0.03676,1.00639,-0.42739,0.66767
13.05635,13.77883,-0.14712,1.18650,0.63249,0.46113,0.92464,0.00609,-0.34826
12.85528,14.30103,-0.29273,0.94903,0.24849,0.12766,1.17222,0.22485,-0.00379
12.65032,13.36838,-0.35352,0.73311,1.36253,0.13956,1.22899,0.41811,-0.65118
12.44857,14.09417,-1.96117,0.80610,0.97860,0.39724,1.12678,0.23962,-0.49645
12.84442,13.89393,-0.03573,0.71620,0.76411,0.07553,0.99759,0.12021,-0.90746
12.89793,13.89027,-1.94948,1.14660,1.43837,0.20577,0.94663,0.26979,0.57123
12.40254,13.61203,-2.44249,0.87246,1.33097,0.17272,1.06945,0.26055,-0.80558
12.51884,13.80895,-2.03061,1.02149,0.45056,0.19792,1.17942,-0.39459,-0.00077
12.46029,14.24040,-1.47005,1.12928,0.45111,0.00970,0.86905,0.31681,0.56683
12.93608,13.99975,-2.28106,1.14630,1.41893,0.34238,1.10752,-0.20606,-0.89733
12.56099,13.88598,-2.24970,0.95758,0.54012,0.21764,1.23249,-0.49098,0.52758
13.02063,13.93532,-2.45639,0.93524,1.00172,0.10346,1.14495,-0.29110,-0.83327
12.89686,14.21508,-0.12996,1.41389,1.27782,0.09566,1.19735,-0.22251,-0.21766
12.50190,13.39165,-1.43571,0.95105,1.19546,0.26254,0.85950,0.17220,0.24996
12.48977,13.20933,-2.90262,1.38085,0.20579,0.40246,1.10681,0.10078,-0.66731
12.94123,14.28228,-2.34662,1.09285,0.46548,0.34304,1.01111,0.41143,-0.16166
12.84650,14.33945,-0.97240,0.71297,0.49378,0.47978,1.01713,-0.47803,0.92290
12.64912,14.22308,-1.53132,0.74284,0.27132,0.43066,0.95688,0.31299,-0.93382
12.49923,13.92005,-1.89670,1.08724,1.29841,0.06375,0.98420,-0.16790,-0.78622
12.89144,14.03939,-1.41793,0.96370,0.86227,0.49666,0.88410,0.00854,0.56685
12.84214,13.31236,-2.22522,0.99187,0.07211,0.44048,1.20359,-0.34462,-0.58700
12.62284,13.85519,-0.29172,0.79178,0.35014,0.47824,1.25032,0.10218,-0.82632
13.02662,13.60453,-1.90057,0.74809,0.98919,0.21244,1.23111,-0.40092,0.14549
12.88840,14.31606,-0.41476,0.90414,0.84143,0.28498,0.95693,-0.11182,-0.71266
12.81090,13.79599,-0.72651,1.15306,1.26047,0.08122,1.26255,-0.31435,-0.04691
12.49169,14.33517,-0.31267,1.45107,0.83301,0.10105,1.14413,0.40743,-0.90884
13.12867,14.37967,-1.63214,0.87179,0.47710,0.20922,0.88764,0.45341,0.77472
12.89431,14.02455,-1.11741,1.14380,0.94654,0.15254,0.81875,0.38379,-0.46139
13.16654,13.53963,-1.57779,1.24863,0.48501,0.26892,0.81534,0.02005,-0.72966
12.63901,14.39456,-1.41670,1.37123,0.85041,0.11319,0.86895,-0.22545,-0.93295
13.03154,13.51511,-0.90099,1.44332,0.50085,0.07863,0.70490,0.36731,-0.92961
13.26426,14.28750,-1.57638,0.97506,0.13173,0.10731,1.23197,-0.21545,-0.81945
12.66960,13.37902,-2.66673,0.96107,1.46411,0.18793,0.92781,0.08989,-0.29118
12.55731,13.38002,-2.14035,1.12510,0.86404,0.45050,0.72819,0.11898,-0.00155
12.83348,13.91561,-1.13546,1.34422,1.04289,0.31437,1.07539,0.02318,-0.26778
12.45750,13.99042,-1.76202,1.04070,0.17511,0.15073,1.22852,-0.34269,0.59896
12.95754,14.06744,-1.27330,0.75388,1.17985,0.19471,1.17475,-0.20683,-0.93111
13.10735,13.84556,-1.13213,1.07982,0.19276,0.22311,1.02263,0.38257,0.26163
13.19019,13.57942,-0.43696,1.02827,0.39554,0.08235,1.00986,0.24045,0.05463
12.82562,13.43779,-2.00479,1.13616,0.68922,0.21968,0.83549,-0.49762,-0.83866
12.98180,13.59735,-2.84659,1.11965,0.39213,0.45331,0.73971,0.21725,0.21612
12.40683,13.71585,-0.72253,0.73404,0.29439,0.18186,1.15191,0.02062,0.21446
12.51367,13.97411,-1.78106,1.38173,0.75859,0.37728,0.91010,0.46546,0.91703
12.68166,13.82913,-1.35486,0.85235,1.27204,0.29779,0.81502,-0.28836,-0.45358
12.79235,13.44223,-0.62187,0.72519,0.95728,0.40158,1.00160,-0.34428,-0.50938
12.97366,13.90304,-1.37752,1.32884,0.87882,0.10214,0.94792,0.08483,-0.08411
13.11298,13.52213,-0.88072,1.03787,1.17113,0.15885,1.26070,0.11244,-0.72587
12.71076,14.32816,-1.32685,1.23109,1.46281,0.48578,0.76483,-0.05325,-0.56152
12.91434,14.05002,-0.69499,1.13025,0.66015,0.28039,1.11856,-0.39314,0.88906
12.93637,14.21453,-2.69393,0.75859,0.69469,0.31997,0.73994,-0.15842,-0.10488
13.00304,13.81535,-1.04392,1.08726,0.21276,0.13541,0.83478,-0.35598,-0.68167
13.03310,13.55798,-2.40252,1.08139,1.26363,0.37507,1.22126,-0.07012,0.89458
13.26631,14.02219,-2.29080,1.13065,1.48298,0.16906,0.76902,0.13687,-0.91939
12.81924,14.39533,-0.67059,1.35845,0.70483,0.25170,1.23256,-0.25430,0.17087
12.99468,13.60690,-2.84562,1.24706,1.48589,0.10201,1.02406,0.47157,0.71210
12.90582,13.64953,-2.23208,1.14851,1.17874,0.27787,1.24752,0.28106,-0.76331
13.00775,13.47985,-1.38734,1.45715,0.46119,0.11588,0.81593,-0.46658,0.10141
12.68510,14.31819,-1.63097,0.81792,1.10293,0.38474,0.71045,-0.39634,-0.25064
12.49048,13.74629,-2.00423,1.17799,1.47441,0.07593,1.25117,-0.19057,0.56295
13.02929,13.53424,-0.71246,0.74301,0.70154,0.01531,0.79955,0.15430,-0.55809
13.01198,13.77391,-0.76274,1.34035,0.42687,0.46473,1.15185,-0.41580,0.63903
12.43932,14.31914,-1.35784,0.83405,0.50815,0.33686,1.13908,-0.04837,0.90489
12.56456,14.23957,-2.89831,1.49983,0.46940,0.26014,1.19013,0.33674,-0.16852
12.55357,13.89969,-2.73896,0.80330,1.24012,0.19463,0.75522,0.10356,0.52966
12.94135,13.76810,-1.44037,1.42284,0.48310,0.25216,0.82400,-0.04262,0.18385
13.18017,14.25375,-2.44277,0.91081,1.36786,0.04620,1.04182,0.08020,-0.22824
12.87476,14.27566,-0.36798,1.36682,0.26276,0.34200,0.70976,-0.47103,-0.05013
13.16224,13.35325,-0.71612,0.76447,0.20907,0.14267,1.09663,0.49966,0.32149
12.45998,13.75517,-0.37677,0.80582,1.06948,0.03965,0.77676,-0.32955,-0.07001
12.99277,14.35987,-0.36402,0.75164,0.30327,0.20421,0.96570,-0.23041,0.35280
13.26733,13.74434,-1.04202,1.17483,0.66211,0.42220,1.00899,-0.24562,-0.77401
12.52540,14.32599,-1.20949,1.23820,0.71799,0.32164,0.75271,0.18616,0.27447
12.68964,13.33100,-1.95794,1.15957,0.72477,0.19745,1.29470,0.22206,-0.35911
13.18456,13.26322,-2.47502,1.45406,1.46167,0.00219,1.05287,0.35077,-0.77625
13.22509,13.25770,-1.14340,0.80370,1.46593,0.46154,1.00461,-0.36319,-0.94360
13.03950,14.08792,-2.56125,1.22642,1.18137,0.41017,1.11477,0.07780,0.33866
12.82249,13.26832,-2.67652,1.09746,0.81143,0.43593,0.91786,-0.21685,-0.37447
13.18209,14.05495,-1.69511,1.41551,0.47522,0.27699,0.87934,0.21521,0.03773
13.06059,13.78834,-1.39077,0.77138,0.09569,0.35747,0.73465,-0.35869,0.90461
13.09247,14.38911,-1.94943,1.05384,0.19298,0.34374,1.21688,0.47869,-0.80485
13.05910,14.34044,-1.05029,0.87308,0.29489,0.17096,0.89764,0.40117,-0.44638
12.62806,13.27493,-2.84514,1.33816,0.81997,0.24375,0.82760,-0.06550,-0.82363
12.58261,13.36583,-2.91445,1.16057,0.70552,0.21931,1.08340,-0.48024,-0.35521
13.28986,13.87606,-1.81351,1.47465,0.52259,0.38065,1.07059,-0.01189,-0.30107
12.82406,14.32809,-1.71462,1.49452,0.92541,0.16083,1.29623,-0.06230,0.32089
12.62613,13.37093,-2.88076,1.14169,0.29847,0.12879,1.07915,-0.46568,-0.24053
13.02556,13.81568,-2.64894,0.98598,0.10215,0.21604,1.03064,-0.15585,0.88750
12.72445,14.18887,-2.55513,0.95493,0.61993,0.14278,0.81113,-0.22955,-0.70606
12.60178,13.69860,-1.70734,1.41513,0.53260,0.46365,1.22824,-0.43193,0.06155
13.20469,13.83691,-2.58698,0.91867,0.49615,0.14924,1.05846,-0.41751,-0.34957
12.53628,13.82502,-1.70916,1.11917,1.11625,0.41143,0.84427,-0.24971,0.06303
13.25711,13.43959,-1.24803,0.89506,0.07487,0.41160,0.96725,0.37608,-0.04836
12.84541,14.19381,-2.43755,0.96956,0.96129,0.02392,1.19700,0.29131,0.86307
12.57459,13.54995,-2.73524,1.33298,1.10266,0.48242,0.98632,-0.09109,0.11269
12.63221,13.99712,-1.48950,0.99340,0.28334,0.20228,0.83591,-0.20035,-0.42553
13.11281,13.69807,-1.38947,0.79763,0.85384,0.02105,0.88363,0.17729,-0.11981
12.85656,13.66630,-0.10812,1.11886,0.47334,0.08626,1.13536,0.11624,0.14426
13.28524,13.24027,-1.90384,1.33550,1.08326,0.29998,0.97319,-0.03800,-0.95045
13.09442,13.85328,-0.59550,1.18799,0.67412,0.49677,1.06776,-0.14207,0.10938
12.90454,13.36009,-1.02238,1.15053,0.73608,0.04545,0.76950,-0.16276,-0.48297
12.55169,14.11714,-1.79882,1.44496,1.01417,0.13704,1.18192,0.16601,-0.25755
12.78694,14.25217,-1.09791,1.12458,0.26343,0.23259,1.14616,0.23197,0.86169
13.20738,13.65825,-0.87433,1.02817,1.29383,0.12115,0.91118,0.05803,-0.63526
13.18633,13.71810,-2.76278,0.91754,0.61663,0.44107,1.00958,-0.41726,-0.57102
12.95667,13.43793,-0.97636,0.94411,0.19955,0.28863,0.85283,-0.41302,-0.65695
12.66976,14.09810,-1.03694,0.80809,0.43363,0.15180,0.79195,-0.18982,-0.41673
13.07877,13.73110,-0.30694,0.98640,1.40385,0.01486,0.75175,0.17580,-0.20105
12.44538,13.65711,-2.88537,1.28691,0.57137,0.03109,1.23060,0.01465,0.88454
12.40197,14.18740,-0.24724,1.07483,1.01774,0.07270,0.95746,-0.24295,0.92750
12.66835,13.88344,-1.32916,1.29787,0.32696,0.11134,0.88189,-0.06218,0.79630
12.91727,14.16609,-0.78006,1.46955,0.23264,0.28391,1.27965,-0.48362,-0.66103
12.74051,13.40164,-1.40571,0.99209,0.53575,0.27185,1.29115,-0.05175,-0.47041
12.84639,14.08064,-2.00101,1.06246,1.30136,0.03180,0.76013,-0.40457,-0.31502
12.81710,13.21173,-2.84870,1.49335,0.01944,0.21997,1.24445,-0.22900,0.10800
12.81977,13.55941,-2.63285,0.87694,0.63347,0.43909,0.91360,-0.38854,-0.95478
13.14989,13.43881,-2.81065,1.06051,0.36647,0.45845,0.96303,0.13488,-0.23533
12.77065,13.48407,-0.94874,1.14068,0.76367,0.29863,1.28756,-0.00009,0.01940
12.92069,13.74371,-1.03331,1.10610,1.13862,0.09547,0.99479,-0.04957,0.80333
12.49626,13.47726,-0.11327,0.88311,0.06812,0.19007,0.93091,-0.11513,0.30962
12.90482,13.40976,-2.55127,1.43436,1.00028,0.38369,1.00096,-0.23065,0.81745
12.44362,14.17269,-2.60879,0.95824,0.68133,0.18301,0.95522,0.47095,-0.19856
13.24636,13.45606,-2.68243,1.27014,0.67625,0.27455,0.72759,-0.18396,-0.28716
12.95323,14.30163,-1.48607,1.04413,1.40059,0.19627,1.16863,-0.24601,0.89699
12.50743,13.42389,-0.44276,1.34214,0.78813,0.44872,1.20777,-0.08310,-0.47604
12.61609,13.86613,-0.29557,1.26068,0.47905,0.31821,1.21180,0.40615,-0.57541
12.70238,13.96181,-2.46032,0.85059,0.25220,0.23395,0.76986,0.49295,0.06281
12.47800,14.21088,-0.96344,1.22045,0.03420,0.37096,0.89579,-0.17173,-0.17299
12.70836,14.23475,-2.22576,1.39646,0.32863,0.04190,1.27008,-0.43120,0.48115
12.58300,13.44600,-2.26879,0.78562,1.33232,0.20519,0.99376,0.12022,-0.11372
12.61259,14.10293,-1.50826,0.71775,0.58491,0.30351,0.74764,-0.47195,0.64240
12.88822,13.20977,-2.33302,1.05822,0.08101,0.36825,1.13158,-0.25741,-0.69090
12.78528,13.86071,-2.45368,1.29619,0.78289,0.39335,1.05338,-0.30406,-0.45210
12.82442,13.29133,-1.49795,1.26459,1.30334,0.24519,1.09559,-0.06585,-0.37549
13.10826,13.93179,-0.08530,1.30806,1.43293,0.49991,0.76036,-0.46138,0.94559
12.74374,14.03187,-2.95630,1.27768,0.33719,0.49011,0.99101,0.23485,-0.15243
12.64534,14.28033,-2.29699,0.71651,1.20108,0.21525,1.19751,0.46875,0.08440
12.46745,13.23663,-2.43562,1.01377,0.57850,0.10899,1.21066,-0.21074,0.92595
12.52549,14.15963,-0.97266,1.47021,0.90356,0.17628,0.77907,-0.43235,0.31588
12.94596,14.17005,-1.71845,1.37026,1.36755,0.01454,1.29476,-0.04863,0.76628
13.05620,13.29843,-2.99586,0.96674,0.31784,0.17511,0.93812,-0.24172,-0.04725
12.96161,13.40439,-1.20582,1.06834,0.54878,0.00771,0.78353,-0.03371,0.99910
12.90328,13.53601,-2.62964,1.39405,0.89026,0.49037,0.73913,0.15823,-0.87464
13.07112,13.73686,-0.53956,1.13549,1.46903,0.41942,0.70680,-0.04407,0.80836
12.77460,13.48287,-0.76428,1.00172,1.30969,0.37169,0.88190,0.17745,-0.71385
12.54934,13.21376,-1.83724,0.86731,0.36051,0.16160,0.84058,-0.46056,0.24893
12.72004,14.34218,-1.82910,1.43979,1.28719,0.35993,1.25696,0.01075,0.79323
13.16211,14.29535,-0.11451,1.38183,1.08458,0.07254,1.18745,-0.48293,-0.83719
12.99840,13.68033,-0.64299,1.36573,0.17524,0.44693,1.16161,-0.22080,0.86891
12.49270,14.20088,-2.60538,1.32132,0.89264,0.20761,0.86288,-0.00012,-0.86083
12.91360,14.38854,-2.61027,1.03564,0.29445,0.33824,1.03461,0.40119,-0.77892
12.78275,14.39689,-2.40447,1.15552,0.64994,0.05758,0.74755,0.36785,-0.62425
13.05547,13.31158,-2.20772,1.48841,0.77714,0.45055,0.74574,0.13997,0.52417
12.71829,13.90620,-0.22689,0.86655,1.25471,0.17166,0.92953,-0.21190,0.22479
12.77614,13.27996,-2.84502,1.24527,1.24592,0.36948,0.89459,0.07235,-0.97632
13.17818,13.23888,-1.69928,1.14966,0.51683,0.23237,0.90693,-0.26260,-0.89202
13.04974,13.94916,-1.42458,1.33229,1.21125,0.35920,1.23263,0.48115,0.18657
12.55111,13.99735,-0.65738,1.34931,1.03688,0.31584,1.16690,-0.46424,-0.49948
12.93487,14.31466,-2.16302,0.96146,0.07294,0.46228,0.91381,0.03618,0.61654
12.77624,14.17498,-2.14174,1.19554,1.40271,0.09241,1.24795,0.28015,-0.44240
12.41146,14.23244,-2.60407,0.76171,0.59517,0.49740,1.04202,0.10487,-0.52008
13.01652,13.40009,-1.61558,1.24784,1.15336,0.11062,0.92653,0.46876,0.36300
12.74690,13.68682,-1.15269,1.12796,0.43914,0.12754,1.03058,0.28317,-0.47619
12.47388,13.65914,-2.10708,1.48545,0.18757,0.33689,0.86104,-0.10145,-0.48907
12.48107,13.36480,-1.64139,1.09585,0.62387,0.23052,0.76502,-0.49708,-0.46385
12.86545,13.49367,-1.64244,1.19754,1.46884,0.37633,1.12537,-0.01067,0.84022
12.67246,14.20906,-0.63428,1.02580,0.03897,0.38096,1.13851,-0.05845,-0.91532
13.23882,13.58720,-2.75045,1.23564,0.60776,0.45512,0.98211,-0.30852,-0.98816
12.81389,14.25815,-0.37177,0.71427,0.95364,0.24730,1.29422,-0.32965,0.57507
13.18090,13.31197,-2.08631,1.11560,1.42358,0.05134,0.89120,-0.08051,0.54455
12.72697,13.70896,-2.45386,1.25955,1.49344,0.00999,0.75208,-0.01418,0.31984
13.21833,13.20896,-2.02960,0.95349,1.37548,0.13416,1.13893,-0.37110,0.81266
12.68488,14.06997,-2.73667,1.37089,0.65163,0.00056,1.20529,0.09807,-0.12674
13.04563,14.38747,-1.52144,0.70650,1.45483,0.47642,0.78025,-0.21639,-0.50370
12.71860,13.89370,-1.80095,0.78823,0.96488,0.03824,1.14464,0.40256,-0.89660
12.56191,14.27846,-1.87932,1.39647,0.29529,0.42737,1.03200,0.41692,0.49367
