# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.78485,14.26980,-0.87771,1.32323,0.81971,0.48296,0.94504,0.15502,-0.14946
12.86096,13.80446,-2.48526,1.04479,0.60757,0.01014,0.76101,0.09720,-0.88881
12.91737,13.92435,-0.46013,1.11945,0.69387,0.39920,1.16401,-0.28692,0.17624
13.02627,14.06158,-1.86982,1.02283,0.17311,0.49542,0.92341,0.25229,-0.57222
12.56725,13.74427,-0.61146,1.34403,1.46734,0.47423,0.92933,-0.25853,-0.11300
12.47185,13.45646,-1.59303,0.87756,0.59016,0.12887,0.84721,0.06076,-0.40667
12.80060,13.72533,-1.70983,1.40212,0.60278,0.12671,1.11453,0.13780,-0.59281
13.23123,13.78162,-0.46715,0.97440,1.16690,0.27127,1.28494,-0.30658,0.01894
13.00246,13.85459,-2.35713,1.33375,0.36691,0.45353,0.97885,0.38608,-0.51096
12.50869,13.39621,-2.67767,1.17782,1.01231,0.01584,0.73388,0.08330,-0.70033
12.93794,13.27395,-0.65601,0.75543,0.30087,0.39296,1.18643,0.29851,0.25898
12.87513,14.26085,-0.83520,0.70584,1.48742,0.01899,0.91903,-0.12969,0.46852
13.13258,14.06690,-0.28493,1.16810,0.14652,0.40632,1.05978,-0.40406,0.30539
12.73782,14.07721,-0.53161,1.48099,0.71382,0.29453,0.99737,0.43940,-0.33402
13.11433,13.78430,-2.92956,1.47589,0.80063,0.22016,1.04792,-0.02287,0.10948
12.44735,14.30494,-2.57212,1.30296,0.65757,0.06567,1.05056,-0.08334,-0.88794
12.74872,13.79718,-1.55830,1.06778,0.52785,0.23049,0.72750,0.27894,0.87282
12.49062,14.14997,-2.46520,1.22134,0.46941,0.17511,1.01012,-0.49245,0.63067
13.04141,14.29831,-0.24444,1.06570,1.23721,0.41321,1.13788,-0.31264,-0.02549
13.23619,13.94864,-2.78179,1.19583,0.89792,0.38053,0.73802,0.21198,0.42433
12.93225,14.24338,-1.42259,0.90235,0.24975,0.13028,1.29705,0.12884,-0.99097
12.79016,13.94852,-0.36954,0.79875,0.35077,0.11097,1.07293,-0.15521,0.91539
12.59148,13.49323,-2.96360,0.96417,1.37002,0.41026,1.12459,0.09804,0.45737
13.24304,13.80237,-0.64570,1.05730,1.24147,0.15607,1.28500,-0.49902,0.30194
12.40396,13.76450,-1.31618,1.47631,1.19648,0.11545,1.20285,0.36600,0.86561
12.94641,14.28773,-2.79832,0.97765,1.43519,0.09884,0.73417,0.15408,-0.18530
13.12553,13.81156,-0.57778,1.23552,0.80326,0.44144,0.71211,0.12492,-0.41716
12.65609,14.15698,-0.54120,1.16626,1.19240,0.02613,1.09777,0.24715,0.61942
13.25381,13.63106,-0.43509,0.97323,1.43681,0.42763,1.13817,-0.30498,0.30389
12.95033,14.27079,-2.20798,1.30711,1.18873,0.25313,1.22572,-0.41439,-0.56804
12.81188,14.19562,-1.01503,1.12015,1.02807,0.04196,0.91656,-0.42834,0.18053
12.97126,13.69750,-0.29991,1.26910,0.72150,0.47689,1.20883,0.18273,-0.20354
12.61768,14.23422,-1.87861,1.01095,1.22196,0.13013,1.25649,-0.17155,-0.78102
12.66643,13.92382,-2.61081,0.98733,0.77485,0.47984,0.84457,0.36249,-0.19925
13.05868,14.22997,-2.66531,0.78225,0.44347,0.04215,0.94297,-0.44617,-0.21715
13.20734,14.30785,-2.72975,1.09863,0.67913,0.13687,1.00034,-0.24457,-0.97544
12.60505,13.35265,-1.22204,1.16654,1.45251,0.06283,0.73163,0.18509,-0.56360
12.82328,13.38736,-0.61224,0.94257,1.07729,0.48798,1.26154,0.20795,-0.96238
13.07476,13.48923,-2.62161,1.07843,0.53589,0.07273,1.10356,-0.48940,-0.26723
12.47502,13.92508,-1.24835,1.27641,1.47631,0.34173,1.08563,-0.45545,-0.93510
13.05275,14.28666,-0.93186,1.44207,1.39744,0.34775,1.28887,-0.21139,-0.80345
12.53895,13.37182,-2.54120,0.80344,1.37597,0.00692,1.28731,-0.03544,-0.06861
13.08135,13.82815,-2.59638,1.41266,1.45176,0.32187,1.03148,-0.33729,-0.86239
12.76010,13.40077,-2.09757,1.31967,0.24702,0.26514,0.71858,-0.23584,-0.16768
12.88092,14.06292,-0.99994,0.77700,1.25766,0.36290,0.87982,-0.23666,-0.50260
12.53370,13.96491,-2.57208,1.19485,0.98792,0.35667,1.15896,-0.41823,-0.02079
12.57160,13.66797,-1.43876,1.15047,0.20387,0.05843,0.79568,-0.12414,-0.63975
12.71457,13.37501,-1.06461,1.00674,1.00999,0.08475,1.28983,-0.17506,0.49040
12.45552,13.44467,-0.59150,1.18454,0.38980,0.25343,0.93874,-0.27989,0.66966
13.25288,13.95387,-0.77558,1.38622,0.32356,0.42123,0.96679,-0.27081,-0.93645
12.43068,13.39744,-1.98153,1.30541,0.42910,0.12562,1.28748,0.01719,0.71719
12.77093,14.03539,-0.74199,1.21109,1.03424,0.12685,0.93796,-0.06205,0.32536
12.92104,13.64169,-1.18069,1.28997,1.12178,0.31957,0.76340,-0.48312,0.86888
12.70156,13.70354,-1.79157,1.42504,1.15984,0.02555,1.11609,0.34135,0.52108
13.11482,13.58127,-2.58524,1.07769,1.37801,0.47971,1.27205,-0.14751,0.24683
12.60146,13.90797,-2.45944,0.78200,0.33761,0.22349,0.77031,-0.15780,-0.78411
12.92308,14.02437,-0.67963,0.73900,1.14658,0.39700,0.71776,0.49279,-0.64629
12.91528,13.46716,-1.02004,1.45449,1.33490,0.21868,1.25276,-0.28242,-0.10767
12.52489,13.44832,-2.03530,0.99407,1.24788,0.02044,0.84149,0.03060,0.27590
