# \logM_cut, \logM_1, \sigma, lpha, \kappa, lpha_c, lpha_s, B_cen, B_sat
12.64210,13.50473,-2.59266,0.90008,0.51420,0.04959,0.84659,-0.48962,-0.05905
12.45362,14.37152,-1.12140,0.70512,0.82292,0.02544,1.23582,-0.11551,0.70509
12.48091,13.22840,-0.69180,0.93011,0.94946,0.32692,0.86173,0.01231,-0.78990
12.60583,13.89547,-2.97408,0.99876,0.22953,0.33102,1.17630,0.27302,0.12262
12.66367,14.03194,-0.08911,0.76741,0.59563,0.21127,0.93729,-0.02734,0.13244
13.12635,13.96587,-0.81360,1.42366,0.23096,0.35393,1.29218,-0.23516,0.48911
13.28262,14.18537,-1.85914,1.39870,0.05245,0.45991,0.95045,-0.48462,-0.32295
13.27213,13.52109,-1.15010,0.88926,0.33221,0.04943,1.28051,0.08116,-0.32809
12.69636,14.24612,-0.69511,1.46722,1.43128,0.24234,1.27480,0.03712,0.16045
12.42304,13.93113,-1.00493,1.43031,1.02829,0.03104,0.76035,0.24004,0.22657
12.82068,14.35923,-1.46629,1.01561,0.40865,0.38346,0.92111,-0.20597,-0.70132
12.54321,13.87547,-0.56489,1.38420,0.11955,0.01119,0.74687,0.45446,-0.81501
13.20841,13.71030,-2.31648,1.32230,0.87487,0.33507,1.14280,-0.44750,-0.02455
13.21786,13.97128,-0.98386,1.25136,0.37625,0.36238,1.11724,-0.27718,0.75659
12.65661,13.23513,-2.83630,1.13937,1.01160,0.24958,0.92508,0.43794,-0.27525
12.70783,13.62724,-1.07733,1.33397,0.88394,0.46596,1.22890,-0.21798,0.69151
12.49156,13.31346,-1.78690,1.14604,0.04290,0.46533,0.71822,-0.25211,-0.20562
12.83005,14.17370,-0.39344,1.00812,0.26444,0.38115,0.72878,0.05762,-0.66360
13.20034,13.57674,-2.98302,0.92199,0.18812,0.12467,0.75836,-0.19323,0.48262
12.66095,13.63655,-0.87400,1.05376,0.13566,0.42030,0.90273,0.04259,-0.54991
13.27910,13.65967,-2.67206,1.41949,0.65432,0.13507,1.19667,-0.29560,-0.12823
12.42843,14.38730,-0.60958,0.91063,1.05954,0.45471,1.19413,0.36638,0.05934
12.98472,13.85282,-0.54119,1.25786,0.94154,0.37438,1.26439,-0.28453,0.40977
12.81303,13.50433,-0.08543,1.22041,0.92105,0.41681,0.99717,0.34034,-0.32213
12.78113,14.16793,-1.73013,1.26356,1.18183,0.43857,0.99005,-0.31726,0.67974
12.41112,13.47228,-2.45649,1.05845,0.81917,0.00865,1.08489,-0.46202,-0.85827
12.88372,13.89675,-1.28711,1.23728,0.89706,0.04293,1.08983,-0.45907,-0.83987
13.15000,14.39233,-0.76989,1.45443,0.76584,0.02634,1.22081,0.07206,-0.00064
13.24066,14.29048,-2.09452,1.41616,0.70202,0.48938,0.99273,0.44651,-0.53687
12.49583,13.71053,-2.29075,0.98087,1.18413,0.25229,1.28354,-0.17059,0.03473
12.55480,13.42583,-2.02574,1.35231,0.25552,0.30492,0.95645,0.42127,0.11372
12.89705,13.80124,-2.61999,1.25904,1.06807,0.30004,0.79111,-0.05760,-0.66545
12.82337,13.52099,-2.77286,0.79806,1.28356,0.32030,0.81778,0.49131,-0.39862
13.11616,13.35096,-1.54223,1.13798,0.62564,0.05065,0.98719,-0.47635,0.69461
12.44994,13.45939,-2.62617,1.06009,1.39659,0.10704,0.94849,0.07190,0.27068
12.46407,13.92084,-1.97308,1.27551,0.11692,0.32407,1.04289,0.26490,-0.33010
13.10194,13.93848,-2.95079,0.79557,0.64014,0.04886,0.82313,-0.43584,0.46229
13.00495,14.29994,-0.20575,0.70915,1.05799,0.26269,1.20708,0.29934,-0.43997
12.42462,13.21390,-1.04783,1.29149,0.93273,0.02173,0.80384,-0.43136,-0.69881
13.10676,14.08337,-1.72814,0.79487,0.16526,0.12740,1.12034,0.34540,0.45766
12.44980,14.33562,-2.85941,1.18867,0.50631,0.28632,1.05516,0.20630,-0.84163
12.67731,13.78170,-0.48071,0.80962,0.30927,0.21100,0.86023,-0.23916,0.41526
12.53206,13.41258,-2.60121,1.45161,0.33293,0.42004,0.99133,0.43949,-0.63310
12.64871,13.82878,-0.28139,1.29308,0.22100,0.23734,0.71784,0.21059,0.20944
12.43995,13.82796,-0.47272,1.22310,1.11057,0.09965,0.79154,-0.07286,-0.15325
12.94628,13.66522,-0.88285,1.44737,0.98732,0.30883,1.22485,0.18362,0.60491
13.15148,13.34630,-0.15664,1.43519,1.34634,0.19110,0.89336,-0.19792,0.10133
12.45155,13.31767,-0.97741,1.19608,0.13719,0.22433,0.79578,0.43896,0.02299
12.97409,13.61288,-0.76476,1.31083,1.37791,0.46686,1.21478,-0.23525,0.13127
13.04614,13.52053,-2.21744,1.46038,0.38558,0.20348,0.72024,-0.24952,0.55637
12.61765,13.27735,-2.02760,0.89456,1.01070,0.39424,1.06322,0.12040,-0.73985
12.62097,13.99847,-1.59149,1.06448,0.03622,0.02497,1.09342,0.12048,0.68728
12.86646,13.33889,-2.93731,0.76253,1.23628,0.15844,1.03650,0.44303,0.55445
13.18181,13.99622,-0.00619,1.10627,0.89723,0.37855,0.71655,-0.35050,-0.24876
12.42376,14.19720,-0.02947,0.91485,1.35826,0.19735,1.06852,-0.01639,-0.06200
12.47567,14.14788,-0.78482,1.17134,0.82417,0.12146,1.25005,-0.36011,0.25768
12.43416,13.40262,-0.16025,1.14464,1.40374,0.19235,1.04167,0.40203,-0.34787
12.68142,13.65634,-0.54212,0.71173,0.55242,0.23361,0.98036,-0.32416,-0.84233
12.73684,13.70225,-0.70428,0.84059,1.09806,0.33640,0.70796,-0.48365,-0.87862
12.53578,13.87671,-2.39014,0.87959,0.11302,0.18672,0.93294,-0.29190,0.23732
13.26954,14.27473,-1.59719,0.70966,0.54697,0.43997,1.23350,-0.20346,-0.06271
12.79883,13.73137,-1.69660,0.73984,1.11845,0.33639,1.17746,-0.31076,0.65571
13.09553,13.52057,-1.79806,1.17564,0.11275,0.44335,0.71620,-0.46523,-0.66509
12.97893,13.39652,-0.22251,1.22534,0.92230,0.17029,0.73087,-0.28550,0.61374
13.23265,14.25453,-2.72610,0.80715,1.19328,0.12585,1.19597,-0.31259,0.21716
12.40217,13.69969,-0.94068,1.23976,0.56302,0.25292,1.21118,-0.38751,0.98721
12.80970,13.66574,-2.67689,1.19714,0.93375,0.10072,0.93016,-0.30911,-0.29307
13.28822,14.17853,-1.83786,0.80804,1.38607,0.45699,1.25073,-0.44724,-0.52540
12.84829,14.38560,-1.66490,0.93590,0.10073,0.04657,1.28581,-0.36086,-0.31485
12.72591,13.99826,-2.07214,0.72684,1.04756,0.43876,0.74500,0.43802,0.44559
13.09279,14.18439,-1.28961,1.08981,1.11593,0.34128,1.13135,0.46369,-0.15220
12.54578,13.40336,-2.33849,1.23977,0.44039,0.44549,1.05024,-0.16238,0.92430
12.51519,13.43538,-1.32410,1.34550,0.13590,0.06752,0.95313,0.02684,-0.18191
12.60026,14.14180,-0.37167,1.17765,0.06983,0.15188,0.72926,-0.32156,-0.02215
12.77942,13.40128,-1.47211,1.48474,0.62573,0.22647,0.82599,0.47948,-0.65274
13.27005,13.88915,-2.54641,1.45617,0.25605,0.45410,1.10881,-0.24042,0.80985
13.11921,13.99843,-1.57918,0.85191,1.30383,0.31381,1.00542,-0.46077,0.31919
12.99547,13.38347,-0.14894,1.15489,0.09484,0.13269,1.24602,-0.06869,-0.49064
12.84095,13.80639,-1.78296,1.46080,0.04498,0.17143,0.96989,0.19955,0.08411
12.56130,14.29752,-2.50179,1.07322,1.41940,0.34384,0.70448,-0.11147,0.78126
12.57730,13.81847,-2.84886,0.90780,0.60299,0.17793,0.87252,-0.07883,0.63360
12.84799,14.13691,-1.20173,0.78464,0.66024,0.24355,0.73657,0.25297,-0.03723
13.03782,13.92613,-1.89090,1.23293,0.94019,0.32986,1.19129,-0.38237,-0.81936
13.23093,13.59776,-1.50880,1.40866,0.04449,0.17199,0.86617,0.21133,-0.61937
12.69884,13.77387,-2.41059,0.92857,0.04095,0.07090,1.11591,-0.19831,-0.66317
12.68190,13.49309,-0.27692,0.83174,1.43800,0.28067,0.92024,-0.13285,-0.14996
13.20262,13.36951,-0.37824,1.28107,0.60582,0.40773,1.15726,-0.39761,0.62814
13.14298,13.62797,-0.06070,1.16528,0.03365,0.28801,0.82558,-0.09249,-0.48371
12.93906,14.29497,-1.87966,0.74924,0.42676,0.36794,1.00394,-0.42135,0.58908
12.96619,13.29926,-2.25057,1.07917,1.24375,0.32880,1.19533,0.04747,-0.11506
12.69254,13.59019,-0.62389,0.90500,0.02344,0.00109,1.25957,0.41752,-0.36953
